Age0,Age180,Age30,Age360,Age540,Age720,Age90,Cell,Group,MaxSize,Mounts,NumFiles,Path,Usage,User
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,fwang9
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,aminis
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,ppatra1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,vjain3
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,twu13
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,amsikili
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,pbchew1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,giangn
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,ivklotch
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,akerur
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,kartikja
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,dltetre1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,jhou13
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,agoh1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,hvnguyen
