AdminPermissions,AllocatorPermissions,AllowedPathPrefix,AllowedProperties,ApproversOnCreate,ApproversOnDataDelete,ApproversOnDelete,ApproversOnExtend,ApproversOnResize,AreasNum,AreasPrivateSize,AreasSharedSize,AreasSize,AreasSizeGB,AreasSizeTB,AreasUsage,AreasUsageGB,AreasUsageTB,AvailableSize,AvailableSizeGB,AvailableSizePerSharedPool,AvailableSizePerSharedPoolGB,AvailableSizePerSharedPoolTB,AvailableSizeTB,BusinessGroup,CachePermissions,Cell,DefaultGrace,DefaultPathPrefix,DefaultProperties,DiskSelectionStrategy,FSGroup,FSPermissions,FileSystemGroup,FileSystemPermissions,GlobalPathPrefix,LocalPathPrefix,MaxActiveAreas,MaxActiveSize,MaxDisabledPeriod,MaxDuration,MaxGrace,MaxSize,MemberResources,Permissions,Policies,Project,QSlot,ReplicatorPermissions,RequiredProperties,SharedPools,StodFSPermissions,TotalPrivateSize,TotalSharedSize,TotalSize,TotalSizeGB,TotalSizeTB,Type,User,ViewPermissions
,,/nfs/ibw/scratch,,tdoil,,tdoil,tdoil,tdoil,1,1024000,0,1024000,1000.0,0.977,689146,672.994,0.657,1899664,1855.141,0,0.0,0.0,1.812,IL,,,unlimited,/nfs/ibw/scratch,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,bwefs01a.ibw.intel.com:* ,,,SMemory,,,,,,12355728,0,12355728,12066.141,11.783,Project,,
,,,,,,,,,3,1893376,0,1893376,1849.0,1.806,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,alm,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
asanche4 dleahy1 jvaquero,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,3,1893376,0,1893376,1849.0,1.806,625151,610.499,0.596,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,pmarcuel,,alm,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwsfiler07:* ,,,amr1271,,,,,,0,0,0,0.0,0.0,User,others,
,,/nfs/ibw/disks,,aloss,,aloss,aloss,aloss,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,IL,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,bwsfiler07:* ,,,amr1271,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,1,102400,0,102400,100.0,0.098,0,0.0,0.0,918313,896.79,0,0.0,0.0,0.876,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap03a:vol4 ,,,aramis,,,,,,2785280,0,2785280,2720.0,2.656,User,others,
,,/nfs/ibw/disks,,tdoil,,tdoil,tdoil,tdoil,1,102400,0,102400,100.0,0.098,80028,78.152,0.076,918313,896.79,0,0.0,0.0,0.876,IL,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,512000,bwnap03a:vol4 ,mkonow aloss tdoil,,aramis,,,,,,2785280,0,2785280,2720.0,2.656,Project,,
,,,,,,,,,2,332800,0,332800,325.0,0.317,0,0.0,0.0,415160,405.43,0,0.0,0.0,0.396,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap03a:vol1 ,,,cadlib,,,,,,1044480,0,1044480,1020.0,0.996,User,others,
,,/nfs/ibw/gen/adm /nfs/ibw/eda/data,,,,,,,2,332800,0,332800,325.0,0.317,251883,245.979,0.24,415160,405.43,0,0.0,0.0,0.396,IL,,,unlimited,/nfs/ibw/gen/adm,,SpareRelative,,owner:read write execute group:read write execute all:none ,,owner:read write execute group:read write execute all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,409600,bwnap03a:vol1 ,tdoil cadlib,,cadlib,,,,,,1044480,0,1044480,1020.0,0.996,Project,,
,,,,,,,,,6,1981440,0,1981440,1935.0,1.89,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,chimera,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
aloss dleahy1 jvaquero,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,6,1981440,0,1981440,1935.0,1.89,1642937,1604.431,1.567,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,jmcodina ajfalcon,,chimera,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,2,1024000,0,1024000,1000.0,0.977,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,clereco,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
dleahy1 jvaquero,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,2,1024000,0,1024000,1000.0,0.977,4397,4.294,0.004,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,sozdemir,,clereco,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,1,51200,0,51200,50.0,0.049,0,0.0,0.0,739896,722.555,0,0.0,0.0,0.706,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap03a:vol3 ,,,coe71,,,,,,2872320,0,2872320,2805.0,2.739,User,others,
,,/nfs/ibw/disks,,tdoil,,tdoil,tdoil,tdoil,1,51200,0,51200,50.0,0.049,49678,48.514,0.047,739896,722.555,0,0.0,0.0,0.706,IL,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,512000,bwnap03a:vol3 ,frichter aloss tdoil tlundlar,,coe71,,,,,,2872320,0,2872320,2805.0,2.739,Project,,
,,,,,,,,,2,819200,0,819200,800.0,0.781,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,drk,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
asanche4 aloss dleahy1 jvaquero,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,2,819200,0,819200,800.0,0.781,373915,365.151,0.357,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,egibert,,drk,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,elastic,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,cmadrile,,elastic,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,415160,405.43,0,0.0,0.0,0.396,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap03a:vol1 ,,,gmlcad,,,,,,1044480,0,1044480,1020.0,0.996,User,others,
,,/nfs/ibw/proj /nfs/ibw/disks,,tdoil,,tdoil,tdoil,tdoil,0,0,0,0,0.0,0.0,0,0.0,0.0,415160,405.43,0,0.0,0.0,0.396,IL,,,unlimited,/nfs/ibw/proj,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,bwnap03a:vol1 ,,,gmlcad,,,,,,1044480,0,1044480,1020.0,0.996,Project,,
,,,,,,,,,2,512000,0,512000,500.0,0.488,0,0.0,0.0,739896,722.555,0,0.0,0.0,0.706,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap03a:vol3 ,,,husky,,,,,,2872320,0,2872320,2805.0,2.739,User,others,
,,/nfs/ibw/disks,,tdoil,,tdoil,tdoil,tdoil,2,512000,0,512000,500.0,0.488,381663,372.718,0.364,739896,722.555,0,0.0,0.0,0.706,IL,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,bwnap03a:vol3 ,aloss tdoil,,husky,,,,,,2872320,0,2872320,2805.0,2.739,Project,,
,,,,,,,,,12,4910081,0,4910081,4795.001,4.683,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,ibrc,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
dleahy1 jvaquero,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,12,4910081,0,4910081,4795.001,4.683,2064066,2015.689,1.968,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,jmcodina cmadrile,,ibrc,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,ibrc-BSA,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,ibrc-BSA,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,icarus,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,icarus,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,1,100,0,100,0.098,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,ipfperf,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,1,100,0,100,0.098,0.0,14,0.014,0.0,15077953,14724.563,0,0.0,0.0,14.379,IL,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,ipfperf,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
